duration,sample_rate,predictions,gt,predictions_clean,gt_clean
0.1875,16000,"At the same time, the new directive will provide a minimum level of protection for linked travel arrangements, which are loser combinations of travel services.",AT THE SAME TIME THE NEW DIRECTIVE WILL PROVIDE A MINIMUM LEVEL OF PROTECTION FOR LINKED TRAVEL ARRANGEMENTS WHICH ARE LOOSER COMBINATIONS OF TRAVEL SERVICES,at the same time the new directive will provide a minimum level of protection for linked travel arrangements which are loser combinations of travel services,at the same time the new directive will provide a minimum level of protection for linked travel arrangements which are looser combinations of travel services
0.1875,16000,The recommendations of the European Parliament and numerous other institutional organisations have been completely ignored.,THE RECOMMENDATIONS OF THE EUROPEAN PARLIAMENT AND NUMEROUS OTHER INSTITUTIONAL ORGANISATIONS HAVE BEEN COMPLETELY IGNORED,the recommendations of the european parliament and numerous other institutional organizations have been completely ignored,the recommendations of the european parliament and numerous other institutional organizations have been completely ignored
0.1875,16000,"It's impossible to have a one-size-fits-all approach. As each member states, as its own culture and tradition that reflects in consumer habits, it makes sense that labeling also acknowledges each country's specificities.",IT IS IMPOSSIBLE TO HAVE A ONESIZEFITSALL APPROACH AS EACH MEMBER STATE HAS ITS OWN CULTURE AND TRADITION THAT IS REFLECTED IN CONSUMER HABITS IT MAKES SENSE THAT LABELLING ALSO ACKNOWLEDGES EACH COUNTRY'S SPECIFICITIES,it is impossible to have a one size fits all approach as each member states as its own culture and tradition that reflects in consumer habits it makes sense that labeling also acknowledges each country is specificities,it is impossible to have a onesizefitsall approach as each member state has its own culture and tradition that is reflected in consumer habits it makes sense that labeling also acknowledges each country is specificities
0.1875,16000,"Despite having worked together to try and agree on a resolution that would condemn violence by both communist or Nazi extremists, those groups were more concerned with childish political games than having a statement that this Parliament ensures free speech but does not tolerate",DESPITE HAVING WORKED TOGETHER TO TRY AND AGREE ON A RESOLUTION THAT WOULD CONDEMN VIOLENCE BY BOTH COMMUNIST OR NAZI EXTREMISTS THOSE GROUPS WERE MORE CONCERNED WITH CHILDISH POLITICAL GAMES THAN HAVING A STATEMENT THAT THIS PARLIAMENT ENSURES FREE SPEECH BUT DOES NOT TOLERATE,despite having worked together to try and agree on a resolution that would condemn violence by both communist or nazi extremists those groups were more concerned with childish political games than having a statement that this parliament ensures free speech but does not tolerate,despite having worked together to try and agree on a resolution that would condemn violence by both communist or nazi extremists those groups were more concerned with childish political games than having a statement that this parliament ensures free speech but does not tolerate
0.1875,16000,The core issue in this file was obviously the right apportionment of the obligation to pay a worse investor.,THE CORE ISSUE IN THIS FILE WAS OBVIOUSLY THE RIGHT APPORTIONMENT OF THE OBLIGATION TO PAY AWARDS TO AN INVESTOR,the core issue in this file was obviously the right apportionment of the obligation to pay a worse investor,the core issue in this file was obviously the right apportionment of the obligation to pay awards to an investor
0.1875,16000,"Our resolution, and this is the goal of this debate, calls to work closely together to minimize the health risks for staff and learners and to maximize the chances that in-person education and training is safe and can continue.",OUR RESOLUTION AND THIS IS THE GOAL OF THIS DEBATE CALLS TO WORK CLOSELY TOGETHER TO MINIMISE THE HEALTH RISKS FOR STAFF AND LEARNERS AND TO MAXIMISE THE CHANCES THAT INPERSON EDUCATION AND TRAINING IS SAFE AND CAN CONTINUE,our resolution and this is the goal of this debate calls to work closely together to minimize the health risks for staff and learners and to maximize the chances that in person education and training is safe and can continue,our resolution and this is the goal of this debate calls to work closely together to minimize the health risks for staff and learners and to maximize the chances that inperson education and training is safe and can continue
0.1875,16000,Any of my constituents who are interested in these issues can read all of this information bilingually on my website. Something I actually provide for through the running costs of my office which the EP provides.,ANY OF MY CONSTITUENTS WHO ARE INTERESTED IN THESE ISSUES CAN READ ALL OF THIS INFORMATION BILINGUALLY ON MY WEBSITE SOMETHING I ACTUALLY PROVIDE FOR THROUGH THE RUNNING COSTS OF MY OFFICE WHICH THE EP PROVIDES,any of my constituents who are interested in these issues can read all of this information bilingually on my website something i actually provide for through the running costs of my office which the ep provides,any of my constituents who are interested in these issues can read all of this information bilingually on my website something i actually provide for through the running costs of my office which the ep provides
0.1875,16000,"And for those reasons the Commission had no other option but to adopt final negative decisions for the Codinia and Chechin shipyards, ordering recovery of the illegal and incompatible aid granted to the yards. However, in order to limit",FOR THOSE REASONS THE COMMISSION HAD NO OTHER OPTION BUT TO ADOPT FINAL NEGATIVE DECISIONS FOR THE GDYNIA AND SZCZECIN SHIPYARDS ORDERING RECOVERY OF THE ILLEGAL AND INCOMPATIBLE AID GRANTED TO THE YARDS HOWEVER IN ORDER TO LIMIT,and for those reasons the commission had no other option but to adopt final negative decisions for the codinia and chechin shipyards ordering recovery of the illegal and incompatible aid granted to the yards however in order to limit,for those reasons the commission had no other option but to adopt final negative decisions for the gdynia and szczecin shipyards ordering recovery of the illegal and incompatible aid granted to the yards however in order to limit
0.1875,16000,"a look at China and Saudi Arabia, they filter content according to political ideas.",HAVE A LOOK AT CHINA AND SAUDI ARABIA THEY FILTER CONTENT ACCORDING TO POLITICAL IDEAS,a look at china and saudi arabia they filter content according to political ideas,have a look at china and saudi arabia they filter content according to political ideas
0.1875,16000,The economic burden of these diseases is putting pressure on the member states and the cost significantly increased with the progression of the disease.,THE ECONOMIC BURDEN OF THESE DISEASES IS PUTTING PRESSURE ON THE MEMBER STATES AND THE COSTS SIGNIFICANTLY INCREASE WITH THE PROGRESSION OF THE DISEASES,the economic burden of these diseases is putting pressure on the member states and the cost significantly increased with the progression of the disease,the economic burden of these diseases is putting pressure on the member states and the costs significantly increase with the progression of the diseases
0.1875,16000,opportunities are unlimited.,OPPORTUNITIES ARE UNLIMITED,opportunities are unlimited,opportunities are unlimited
0.1875,16000,"The sources of the reforms that we would hope to introduce to our rules of procedure come in part from the work of the Reform Working Group established by the Conference of Presidents, ably chaired by my colleague Dagmar Holt-Behrndt, and who made a number of proposals that were approved by the Conference of Presidents and have been forwarded to us to translate as best we can into the rules of procedure.",THE SOURCES OF THE REFORMS THAT WE WOULD HOPE TO INTRODUCE TO OUR RULES OF PROCEDURE COME IN PART FROM THE WORK OF THE REFORM WORKING GROUP ESTABLISHED BY THE CONFERENCE OF PRESIDENTS ABLY CHAIRED BY MY COLLEAGUE DAGMAR ROTH BEHRENDT WHO MADE A NUMBER OF PROPOSALS THAT WERE APPROVED BY THE CONFERENCE OF PRESIDENTS AND HAVE BEEN FORWARDED TO US TO TRANSLATE AS BEST WE CAN INTO THE RULES OF PROCEDURE,the sources of the reforms that we would hope to introduce to our rules of procedure come in part from the work of the reform working group established by the conference of presidents ably chaired by my colleague dagmar holt behrndt and who made a number of proposals that were approved by the conference of presidents and have been forwarded to us to translate as best we can into the rules of procedure,the sources of the reforms that we would hope to introduce to our rules of procedure come in part from the work of the reform working group established by the conference of presidents ably chaired by my colleague dagmar roth behrendt who made a number of proposals that were approved by the conference of presidents and have been forwarded to us to translate as best we can into the rules of procedure
